FLYBASE	FLYBASECG	SYMBOL	GENENAME	BH.Q	ADJ.P	PER	LAG	AMP	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0040395	CG3981	Unc-76	Unc-76	0.808706686892171	0.0968455387205387	28	16	93.883533156638	6264.27683115125	5840.8405329893	6268.13389127463	5560.18296383849	6376.23257847187	6753.98858534249	5895.67183650802	5452.36082910784	5007.12686010662	5220.20367062591	6321.05010882704	7497.62227699005	5139.50325490392	5146.6524531753	5210.30832889684	4705.46351841912	6407.83058379594	6396.38522561824	5199.77996294378	5039.81399316815	4912.60201573921	5251.90139934061	6548.66171729059	6738.07359822514	4966.75434390718	4813.46485536005	5271.2589198672	5115.85657764496	5654.07120830924	5880.44556362003	4647.70783803205	4795.50205540947	5204.13196776456	5034.18682805353	5915.14065801629	5710.9078197705	5525.3649635599	5129.53559246074	5147.46489478581	4859.78345620958	6338.94158471813	6387.44524804566	5696.72457603961	4951.47467298134	5258.86032319551	4828.88917543994	6024.92397452936	6462.81316922723
FBgn0015036	CG10755	Cyp4ae1	Cytochrome P450-4ae1	0.153833237446156	0.00432043650793651	24	22	19.8121286340452	105.272843489548	109.033751033189	80.7140356602574	92.5262644911204	111.440126626365	85.1141621511035	101.84461905676	89.369765509594	91.3281170936449	79.0768788019506	96.5967542896204	103.356079636853	153.864546508558	99.8821047722801	90.3521675531244	94.913975815514	107.284834736309	123.68451318415	135.655507762932	107.578871576063	78.456788949152	107.203760522623	114.749277141976	122.874501656139	84.3465992426165	79.0754546584001	81.6937993170476	61.9122467970439	71.4677199556468	52.8804194565418	113.158004024685	77.6988317734285	79.9517481081147	84.5743387112994	83.5996638224665	85.257954448777	105.278101273859	95.0249183501019	71.797590426123	97.4870096126893	136.477858146651	100.884228407465	100.857069279396	99.9176503516415	76.3366083899925	73.2615112368857	112.502171314108	88.8954294445332
FBgn0040900	CG17777	CG17777	uncharacterized protein	0.808706686892171	0.0968455387205387	24	0	12.2576117534044	45.582055943928	39.8903967194595	21.6549851771422	8.60709437126702	35.2893734316823	44.3552675998708	58.6378109720741	40.2566511304477	16.757452677733	14.6857060632194	24.1491885724051	40.1940309698873	57.6992049407093	52.6651097890204	35.9735481924477	31.9818831552275	36.3527125966007	51.4599799379308	50.0881874816981	34.835063177011	21.5540628981187	21.6573253581056	31.8116807918349	39.1378042312145	50.414059317426	37.5101515687283	26.7848522350976	20.002418195968	23.5518622581109	48.5928178789843	42.1770742273825	43.6510290861958	38.4183724675356	27.1846088714891	33.4398655289866	52.254875307315	48.5898928956273	46.1549603414781	21.1169383606244	24.6518874882663	21.8364573034642	26.0712050940639	45.3290199008523	59.5468825327964	21.9598462491759	13.8028934214422	22.5004342628215	33.4800968037852
FBgn0023526	CG2865	CG2865	uncharacterized protein	0.808706686892171	0.0968455387205387	24	22	148.897306053978	1195.98632500497	971.552773433947	1299.29911062853	932.793852486063	901.736357951672	980.611051262009	1063.71046570394	789.030362156775	791.789639022885	804.324824385554	843.209167653145	1192.90141914201	1159.32661779018	1064.19842539193	875.914068778901	904.777791197888	1083.48816568405	1062.60344538499	1068.54799960956	853.459047836769	841.470615542553	856.547217913076	988.434367460586	1137.72686718647	1071.2987604953	915.450455853017	974.968621357552	840.101564230657	817.818113583367	788.918690270569	877.488885755055	694.924383052237	819.245834510422	848.763899209826	876.867584982315	692.377097821923	1085.17427466901	845.269273704716	903.804961834725	813.512287112786	965.353383290647	958.966935199046	1022.16939876422	856.869546954986	958.913286214015	869.582285550861	901.748173148462	1114.07908329837
FBgn0004397	CG3299	Vinc	Vinculin	0.220537212401796	0.0089799031986532	24	10	1803.44666977167	2365.92576089912	3854.29877636022	4360.52656067	3587.00657922553	2655.06101687315	2414.36510665243	2275.55855912681	4520.01678892667	5318.81547991246	4113.1273673986	2513.52804391117	1906.34546885751	2548.38155154799	4834.29387097836	5901.33509184944	5077.89770613	2941.90976574442	2959.40024976381	2506.49638189664	5246.77525086686	6565.36755876695	5264.89579455547	2959.6224450975	2832.48480854743	3126.64117882113	5360.91031068744	4669.93898718926	4711.04573320275	3354.11003882751	3512.26029228247	3197.22796826109	5121.13873239249	5361.95879519876	4744.21766675765	3542.76797576541	3977.55860069496	3102.81173204934	5484.29528763445	6095.19308841063	5736.04600238341	3409.21689650335	3091.13809963097	2935.05403858018	5978.91071397095	6030.59206280941	5250.40830531014	3312.75624454157	2897.76010267245
FBgn0003068	CG2647	per	period	0.00791832010582011	5.78703703703704e-06	24	12	2966.16325848911	829.159303360976	1252.55845699103	2864.36394843109	4251.90461940591	3796.39364707151	1301.88704360702	784.923680205133	1202.86873577778	3810.64473891649	4742.35338872269	4240.19502683813	1191.46591803594	681.705421336528	1416.50984949779	5095.69493116741	6254.00566732223	4310.01307151405	1234.13671184476	748.192300507865	1505.07964138321	5547.15362745982	6270.87855743947	4526.34772409537	1177.77485291143	789.173928545861	1920.11424516679	5442.68197417183	6951.31657115117	4883.35681924209	1837.95187624629	807.53666508525	1723.34262832301	5604.92904269615	7171.70255524506	4779.11411518433	1708.59690971944	773.967579694634	1897.78336933489	6010.72533496813	6878.99714956666	4393.67717993453	1138.0647788887	780.79236779218	1947.88954725927	6826.37506260097	6065.84077820765	4357.29563512716	1119.85151378178
FBgn0024997	CG2681	CG2681	uncharacterized protein	0.623328031908643	0.0572696458633959	24	14	228.822685891469	700.01014485318	516.802250832109	679.179080555825	929.566192096838	951.884414933537	654.539894852148	723.199668655581	491.131143791462	811.060709602278	1178.24549414906	1072.62645909099	545.490420305613	595.156613925464	373.19586419461	653.380026472131	884.144318194516	901.724602701048	484.807179415243	650.102933356206	350.399753133463	775.084101816348	911.773397576246	719.17121218684	433.246391024607	540.98163652161	290.957121627703	259.813066680446	457.198130193555	603.414953716427	450.198165643531	512.297145493573	297.700018367855	289.695295093039	519.528080655125	702.237176108718	474.419262658517	497.467951074279	245.254789265501	441.766350504263	562.511250868621	789.751872475289	413.738689536232	524.683405352365	275.530490363617	387.957283735441	543.62164859834	708.763679278877	322.101620974347
FBgn0024980	CG2715	Syx4	Syntaxin 4	0.00791832010582011	5.78703703703704e-06	24	2	164.130803051376	1109.16336130225	800.467294170487	679.179080555825	512.122115090387	578.559990735213	780.412951554484	1048.27946281655	818.015150970698	577.294244747902	488.017309177752	632.909983835117	1000.54427092898	965.927430859281	813.585144326936	617.406478279683	515.836825084315	523.124400780352	631.964665904414	1000.72024572809	760.224025804181	556.956985287387	525.190139934061	555.56828240026	641.677953093168	895.819054025031	702.555001003478	728.547980794654	516.252888676889	466.164446074332	604.551822435599	837.369229782667	855.560170089438	629.230640954773	469.186212374589	455.153725255651	611.932092414609	978.739271183349	777.394332026072	639.420893559707	487.435048063446	544.091727811317	680.118393758189	1002.90456530636	732.729435912038	590.824434799257	497.965924204339	490.682547193069	727.326240909817
FBgn0029766	CG15784	CG15784	uncharacterized protein	1	0.15763918951419	24	12	444.115632267188	2130.41847185549	2810.94328883125	3010.04293962277	3441.7618617104	3635.73413118517	2957.41743699679	2387.69051344183	3195.57296673494	3966.4890488194	3375.45305514612	3081.03397536269	2322.64078961706	2709.72562462294	4203.22057264441	3787.26168993513	4822.04264088818	3526.21312187027	3278.99380937833	2633.80385841262	4420.97934143536	4743.61816261796	4000.1079936421	3828.76300958871	3678.95359773417	5341.95128536571	8908.15410363285	9373.3590396724	19099.4518888357	12619.7375044409	5788.26212970254	5083.88050809084	7448.61160326845	9172.64601022189	18152.2708645954	10676.6059552825	5412.50497919978	2727.97541542593	4165.71142062399	5062.15246380888	8983.3719087923	3873.24161420196	2883.70198953472	2833.06374380327	4171.30958488216	7234.2007786571	10812.9743541514	5700.39848035405	3055.92469791791
FBgn0029768	CG16752	SPR	Sex peptide receptor	0.451877853755579	0.0324589646464646	24	4	127.686900537481	1331.64720579047	1202.91707440681	1005.97249322906	1094.17687194732	944.455073158446	1004.58687158626	1338.38231709945	1229.43812552387	887.307119285963	995.239003207406	869.370788606584	1016.33478309572	1093.07938248788	1102.33522903225	990.527466508327	908.904485798563	765.180267582108	947.044192191043	1121.76669880886	1089.10800462243	858.713865861048	931.26499039854	827.103700587709	824.624433336753	1449.404205376	1327.04833522879	1169.15880006201	1136.3278527519	1149.98058474086	1298.42867773698	1317.77639232383	1260.64172000933	1168.12618989129	1171.95869357086	1184.32857081827	1226.61444142434	1245.9836821093	1276.04890355851	1114.12966790654	1020.8122500823	955.345007026559	1048.51585704387	1399.53348943881	1196.99326582876	1085.44382888784	1029.90820144607	791.842205787757	1028.64711214388
FBgn0004687	CG3201	Mlc-c	Myosin light chain cytoplasmic	0.108942534589593	0.00193362193362193	28	10	413.754398221879	3336.17238027702	3271.89898425611	4269.96934992923	3655.86333419566	3535.43801722144	3532.8371247789	3347.49889303736	3605.3856752429	3756.18301771385	3620.59137943217	3466.41477633065	3633.2532994566	3541.02157728723	3864.52943555295	4480.79823531976	4107.09280132132	3844.52101997221	3502.88986244161	3470.69399091933	3814.4394178827	3994.39893627935	4315.22207760254	3819.6739579339	3982.04403515264	4246.41499635242	4483.98379428338	4629.76170883662	4539.59643438017	4366.02798274497	4231.14815678627	3996.53496032637	4848.75631089463	4918.59001023558	4197.50497723104	4245.00515187413	4326.84118827544	3560.9450079224	4186.52640273878	4728.50483771102	4389.15651325177	3945.11995282587	3966.2237662665	3594.59127813758	4253.06038971533	4246.61598180493	4520.97847603854	4014.59671327804	3970.27768649025
FBgn0052758	CG32758	CG32758	uncharacterized protein	0.451877853755579	0.0324589646464646	28	10	200.244293571634	2501.58664168462	2448.38390531438	3561.26074413185	2611.17725488313	2382.03270663856	2289.6908409663	2248.81148745533	2437.94279245991	2620.02772616356	2329.37891556603	2555.78912391287	2506.38493119369	2358.18787600269	2781.26260834085	2846.92987206743	2601.88094572528	2592.56906420636	2497.16323698801	2366.66685851023	2528.61576237833	2908.07416621417	2776.46911090914	2624.46366532638	2531.21473411646	2355.88777194895	2336.78106394375	2515.09762487566	2274.56069771293	2132.66173413101	2135.94018588653	2124.28434828158	2176.44031023772	2574.03095532489	2142.54991401958	2253.47538259226	2134.19911781455	2549.81247480863	2613.63775423899	2686.91923700585	2642.23412260599	2602.17782866282	2452.96034015453	2473.83126108901	2443.4407222356	2881.96839346328	2598.1292463284	2519.18323611821	2590.66680095497
FBgn0029843	CG5905	Nep1	Neprilysin 1	0.076849150779075	0.000794327200577201	28	8	71.8531544549012	1396.76442856751	1565.47645792368	1305.20501567685	1301.82302365414	1258.34476315604	1027.36390089431	1382.61785870996	1394.49039515871	1270.21491297216	1473.08928511062	1364.42915434089	1078.06133065662	943.488851160117	1117.77155431524	1137.76803585416	1095.63741647909	1058.66192293515	1013.8518854438	1018.45981212786	1063.49398758051	1253.58429815458	1281.03079493195	1091.82233003405	1019.40327299908	1169.21837570799	1337.18621403115	1343.26033959014	1519.231286789	1380.62640823409	1505.66275398559	1223.13515259409	1487.62707125755	1148.39783646201	1617.98764653641	1523.37165187606	1472.07484253896	1160.37291843605	1430.80377058582	1419.05825783396	1568.75647652603	1477.60027753441	1127.86300298233	1270.34578272138	1551.24675343912	1602.0230692256	1449.30380925143	1388.96911507033	1111.77011110501
FBgn0029839	CG4660	CG4660	uncharacterized protein	0.623328031908643	0.0572696458633959	24	22	172.851378857353	794.430117879888	580.626885583244	584.68459978284	542.246945389822	838.586952863399	974.617096180945	804.469617195824	650.547482268035	618.350003808348	535.463436458922	874.401869559168	776.606098382465	682.773925131727	631.073298333951	684.334009800516	492.108331130436	858.278677890476	952.461032184509	699.147616932036	615.760969687753	554.370497739613	577.167720793514	825.967569130857	998.469098642845	549.707146788087	578.872879614699	535.697044701952	714.372078427429	854.364106742505	1164.08382830684	641.914495558212	535.16161659676	569.007246275933	846.750224478604	959.538363651198	1014.84468359996	616.628878889746	566.529513211084	596.342339304033	665.600962183189	866.179473037414	799.139112665872	730.930445901243	652.997169469819	604.418625334461	699.700520363879	855.016501987217	759.65185161692
FBgn0031282	CG3639	Pex12	Peroxin 12	0.220537212401796	0.0089799031986532	24	12	12.5397534981723	189.9252330997	192.360357513838	173.239881417138	195.811396946325	214.522243755753	232.565457145269	221.17770805256	240.734773760077	234.604337488262	251.916342469071	216.336480961129	209.583161485841	181.645645183714	207.936381753201	204.965565282551	226.968203037099	193.290032830706	199.520273092679	182.613183527024	211.059500425419	211.229816401563	226.319049992203	223.817896999696	198.41956563732	212.320749817621	208.840303328595	208.921847433761	148.589392312905	209.530360779055	193.656671253011	186.196352076981	215.636083685807	242.970247497388	195.326448928477	204.354733788251	217.270271014625	211.713104759519	204.529824258315	197.654543055445	190.491857863876	218.364573034642	219.904947315148	185.848981593494	214.97433863535	185.090132671626	217.66101164582	217.215730768008	185.872261565842
FBgn0002936	CG3966	ninaA	neither inactivation nor afterpotential A	0.108942534589593	0.00193362193362193	24	0	976.771079567081	3083.30049849284	2341.12306080206	1576.87664789918	1467.50959030103	2212.08651353335	2591.78617705191	3345.4414259857	2435.52739339209	1596.98524018796	1500.20135784272	2437.05561343188	2807.84016346784	4592.42931176238	3241.62830942764	2363.37845682941	1890.02612710893	3181.30567796594	4381.32074804874	3870.35598686704	2766.31384052734	1923.48457302811	2110.50635614739	3072.09945932577	4315.17046186484	4339.48710586151	2913.62636779798	2121.36029701973	3575.67037655543	4527.64248582649	6107.68844723057	4241.36773267068	2818.1104378048	2365.32574273098	3533.99915329358	4753.10533088401	5444.82049419246	4824.28222320871	3410.94206915747	2375.23322680303	3100.53512181967	4070.67958232079	4238.27112376978	4784.47805053496	3701.99940898809	2710.47245132686	2753.14635706152	3655.45516639069	3789.02336931114
FBgn0031267	CG13688	Ipk2	Ipk2	0.108942534589593	0.00193362193362193	24	2	36.5450867877604	284.345206126408	273.914057473622	206.706676690903	228.088000838576	235.88160135914	216.981173934503	316.849925954366	312.391612772274	262.254134406522	240.619645497364	249.541615248186	232.551179182919	281.016498137158	259.693472407928	248.468460771092	211.493098284569	203.929851151663	221.187633066545	286.963574113895	267.410337917643	212.091978917488	192.75019568714	202.231399319522	213.892651031056	325.752383281829	300.081212549826	306.686558091867	274.318878116133	236.330755762423	295.129908588537	363.134322006488	337.858965127155	292.810298266082	271.846088714891	221.074666552745	277.775916107306	268.401313137751	268.784769047431	219.616158950494	191.612398204251	185.609887079446	206.302579439984	291.238952862976	272.502682777204	292.797949989012	263.316736039821	210.292520225601	195.1081503393
FBgn0037010	CG4825	CG4825	uncharacterized protein	0.108942534589593	0.00193362193362193	24	18	597.427181882833	2186.85339826226	2211.70088477892	3055.32154499316	2737.05601006291	3348.77580512228	3812.15543155646	2328.02396894393	2444.38385664079	3425.22332732863	2879.52805808817	3442.26558775825	2991.58430504447	1982.07454009288	2169.25771182707	2494.72373743905	2778.29713990412	3359.52263484196	2965.71989642286	1936.74324929233	1903.63374655548	2705.46597497186	2749.39745421151	3374.31042684821	2936.24549883484	1866.28969588548	2497.97333690126	3303.91152319929	3104.18480479332	2632.12364063922	2291.72304320445	1708.68586077274	1939.85173259054	2505.50088551793	3144.35309280224	2830.31306296728	2155.51360642674	1704.11695798236	1743.02850230758	2601.60680602893	2944.78001450744	2819.63254930982	2446.15915621695	1749.7001681729	1803.5640523069	2386.30329241045	2757.39340119119	2774.47662486945	2591.82128705165
FBgn0037000	CG5130	ZnT77C	Zinc transporter 77C	0.153833237446156	0.00432043650793651	24	20	47.9684489430135	256.127742923024	235.796567275027	183.083056497657	210.873812096042	243.310943134231	305.691709134245	239.694911517426	243.150172827904	190.19708789227	214.637242462437	309.914586679199	363.181779835053	237.207842534027	215.200534827549	148.913757633853	217.683140185581	224.322836266829	270.84199967332	234.78837882046	198.764772245298	173.294665700874	155.93274257836	293.121915867622	247.569366299776	199.717234988264	240.267727615908	184.815480422173	76.1996883655924	125.068509922382	132.201048641354	197.51215247945	185.08036332547	99.6801015373898	72.4922903239709	134.688347269529	107.260007209752	225.595931301127	213.579816482134	183.29502497022	155.755107312228	222.913834972864	278.848541440857	196.048011071186	180.659185989332	181.953011778886	180.499375511168	252.697184797842	235.515163723179
FBgn0036992	CG11796	Hpd	4-hydroxyphenylpyruvate dioxygenase	0.153833237446156	0.00432043650793651	28	0	1627.57669530072	5434.03224074399	5421.54814080476	3895.9286968695	3733.32718353707	2636.48766243543	3993.17287500459	6544.80269130413	6772.77898618653	4942.61066729735	4006.93841586455	3025.69208488426	4546.23200291547	5299.77882418367	4965.95664545091	3274.42947965675	2880.43283127081	2272.48786305092	3542.61335572703	5726.74943540748	5426.0733701603	4235.80444073828	3085.08599726214	2525.62022858032	3709.89976852164	6717.67340404701	5571.7781897765	5932.84477007411	3473.75329336645	2875.76359503347	3875.277225849	8510.51061178379	7410.1986976726	4843.82993408254	5461.08587107247	3565.99010460499	5169.79483468028	7160.06778883422	6153.99471219708	4937.98486624841	3390.75506997699	2768.68081560173	4067.10799467397	6862.81361298903	5613.5552652104	4916.91414588691	4503.99029951984	2823.8044999841	4056.86414374142
