FLYBASE	FLYBASECG	SYMBOL	GENENAME	BH.Q	ADJ.P	PER	LAG	AMP	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0024997	CG2681	CG2681	uncharacterized protein	1	0.247873827561328	24	14	230.803282595603	700.01014485318	516.802250832109	679.179080555825	929.566192096838	951.884414933537	654.539894852148	723.199668655581	491.131143791462	811.060709602278	1178.24549414906	1072.62645909099	545.490420305613	595.156613925464	373.19586419461	653.380026472131	884.144318194516	901.724602701048	484.807179415243	650.102933356206	350.399753133463	775.084101816348	911.773397576246	719.17121218684	433.246391024607	540.98163652161	290.957121627703	259.813066680446	457.198130193555	603.414953716427	450.198165643531	512.297145493573	297.700018367855	289.695295093039	519.528080655125	702.237176108718	474.419262658517	497.467951074279	245.254789265501	441.766350504263	562.511250868621	789.751872475289	413.738689536232	524.683405352365	275.530490363617	387.957283735441	543.62164859834	708.763679278877	322.101620974347
FBgn0024980	CG2715	Syx4	Syntaxin 4	0.0874490336451543	0.000794327200577201	24	0	237.884219466427	1109.16336130225	800.467294170487	679.179080555825	512.122115090387	578.559990735213	780.412951554484	1048.27946281655	818.015150970698	577.294244747902	488.017309177752	632.909983835117	1000.54427092898	965.927430859281	813.585144326936	617.406478279683	515.836825084315	523.124400780352	631.964665904414	1000.72024572809	760.224025804181	556.956985287387	525.190139934061	555.56828240026	641.677953093168	895.819054025031	702.555001003478	728.547980794654	516.252888676889	466.164446074332	604.551822435599	837.369229782667	855.560170089438	629.230640954773	469.186212374589	455.153725255651	611.932092414609	978.739271183349	777.394332026072	639.420893559707	487.435048063446	544.091727811317	680.118393758189	1002.90456530636	732.729435912038	590.824434799257	497.965924204339	490.682547193069	727.326240909817
FBgn0000092	CG2650	CG2650	uncharacterized protein	0.881736283141939	0.0968455387205387	28	10	9.22309429237535	15.194018647976	17.7290652086487	25.5922552093499	29.0489435030262	34.360705709796	10.7891191459145	15.4310028873879	17.712926497397	18.4331979455063	39.5384394009753	29.1802695249895	11.4840088485392	28.8496024703546	32.6886888345644	17.5684770242186	42.2986196569138	35.4660610698544	17.1533266459769	40.6966523288797	32.7859418136574	17.2432503184949	54.143313395264	37.4923380760912	31.8563522812211	32.9630387844708	32.4412121675488	45.5342487996659	63.8172390061837	90.1467831258726	48.5928178789843	39.0909468448911	31.428740942061	31.1500317304343	67.4581034959174	70.595271672305	51.5673111585345	32.3932619304182	36.1999688952769	27.0296811015992	50.4243153169082	41.8532098316397	18.1364905002184	32.8635394281179	42.3893062097873	44.9653994625983	47.7792464588385	34.6160527120331	20.7807497402805
FBgn0029762	CG3252	NAAT1	Nutrient Amino Acid Transporter 1	0.522507501485443	0.0324589646464646	28	26	206.46860383913	1991.50172993114	1910.30677623189	1671.37112867216	1619.20962859461	1686.46058294566	1750.23488367058	2053.35211754842	1984.65290073107	1511.52223153152	1693.37487605891	1526.42996101411	1778.58587041751	2303.69418244758	2227.37093642185	1387.07309076926	1957.08491436989	1512.62750462929	1661.16426466303	2183.01017107734	2013.2617394949	1595.86281697671	1792.14367338324	1624.66798329728	1494.51801273615	2963.76498718022	2423.96682164404	1876.27889906859	2560.30952908391	1946.68323561006	2222.40681770061	2550.1699270654	2604.22039528244	2070.43877568287	2412.38232800325	2186.59565153429	2475.91849975844	2401.72899169815	2289.64803262626	1777.20153243015	1946.37857123266	1598.61064509111	1719.56600555195	2298.18130897321	2155.79900152633	1809.0730481464	1713.68230632367	1577.62660235091	1937.22767023281
FBgn0028474	CG4119	CG4119	uncharacterized protein	0.388899160601273	0.0175406595719096	28	6	73.3086368311523	1047.30199966406	1119.59046792616	1181.1810096623	1094.17687194732	999.246468749742	1050.14093020235	967.00951427631	1096.5911767934	1183.07615904795	1182.76417293775	1017.28456861257	964.656743277295	1090.94237489749	1103.24324816655	1023.99123226874	1106.98582663094	1140.23386339582	1118.57745865081	1065.41748789195	1184.39214801837	1343.24919981076	1248.54480689479	1174.75992638419	1115.88251133649	1068.39025707314	1205.39378960048	1228.08547497922	1223.95749437233	1203.5813747076	1101.91360543226	1131.58004024685	1194.29215579832	1150.47450524404	1174.97920566769	1201.97738873635	1296.05842045117	1073.605252551	1157.49400542648	1162.27628736877	1190.01384147903	1225.57116615693	1113.1271044509	1023.30262426174	1171.76153594198	1302.9508774511	1072.37864274282	1113.77149600966	1163.72198545571
FBgn0029839	CG4660	CG4660	uncharacterized protein	1	0.15763918951419	28	22	181.688003542473	794.430117879888	580.626885583244	584.68459978284	542.246945389822	838.586952863399	974.617096180945	804.469617195824	650.547482268035	618.350003808348	535.463436458922	874.401869559168	776.606098382465	682.773925131727	631.073298333951	684.334009800516	492.108331130436	858.278677890476	952.461032184509	699.147616932036	615.760969687753	554.370497739613	577.167720793514	825.967569130857	998.469098642845	549.707146788087	578.872879614699	535.697044701952	714.372078427429	854.364106742505	1164.08382830684	641.914495558212	535.16161659676	569.007246275933	846.750224478604	959.538363651198	1014.84468359996	616.628878889746	566.529513211084	596.342339304033	665.600962183189	866.179473037414	799.139112665872	730.930445901243	652.997169469819	604.418625334461	699.700520363879	855.016501987217	759.65185161692
FBgn0010583	CG3727	dock	dreadlocks	0.058697547148068	0.000294161856661857	24	0	196.732328200719	2780.50541257961	2648.72234217211	2397.79744961448	2287.33532916421	2419.17941551401	2655.32210091119	2698.36803824124	2513.62529658516	2206.95651765744	2418.62282164252	2448.12399152757	2593.9504986638	2333.61228871313	2537.91348035021	2267.17013026821	2231.51010531475	2446.27156229321	2499.87165698475	2471.0172490971	2408.74216262214	2312.31986771017	2297.842220495	2522.21183420977	2432.91513279155	2335.52824799383	2372.263639752	1921.81314786825	2400.29018351616	2701.96709423224	2996.31890244972	2304.30844559358	2188.66259838186	1985.29535561968	2348.95157396978	2811.73535989562	2955.8382756072	2325.3734457193	2329.46799841107	2223.19127060654	2330.72390798154	2623.10443357864	2479.0315452486	2410.37063322782	2483.81149005444	2216.89876420252	2169.17778923127	2578.89592704646	2457.90089983651
FBgn0002936	CG3966	ninaA	neither inactivation nor afterpotential A	0.058697547148068	0.000294161856661857	24	0	672.950856292757	3083.30049849284	2341.12306080206	1576.87664789918	1467.50959030103	2212.08651353335	2591.78617705191	3345.4414259857	2435.52739339209	1596.98524018796	1500.20135784272	2437.05561343188	2807.84016346784	4592.42931176238	3241.62830942764	2363.37845682941	1890.02612710893	3181.30567796594	4381.32074804874	3870.35598686704	2766.31384052734	1923.48457302811	2110.50635614739	3072.09945932577	4315.17046186484	4339.48710586151	2913.62636779798	2121.36029701973	3575.67037655543	4527.64248582649	6107.68844723057	4241.36773267068	2818.1104378048	2365.32574273098	3533.99915329358	4753.10533088401	5444.82049419246	4824.28222320871	3410.94206915747	2375.23322680303	3100.53512181967	4070.67958232079	4238.27112376978	4784.47805053496	3701.99940898809	2710.47245132686	2753.14635706152	3655.45516639069	3789.02336931114
FBgn0002563	CG4178	Lsp1beta	Larval serum protein 1 beta	0.284799711379802	0.0089799031986532	24	14	722.603962497979	275.662909756136	517.688704092541	624.057300104917	2855.40355766783	1896.33948809198	1960.02331150781	364.171668142355	576.475244188012	1550.0643726903	2499.95903983881	836.165654319527	905.801197928531	718.034550373271	1075.09465500345	1469.05931688228	1781.70039384122	1590.65283898297	1220.5946118611	932.892491846627	2121.86517175264	3127.06344525906	1605.89067530353	1648.52674389116	1393.48786692999	169.662699625953	633.617425147437	842.383602793819	489.582997748931	713.05293319384	433.047759333301	336.387884691563	610.241386625017	582.505593359122	807.483567219787	510.886834470628	166.390524004871	763.555459788428	956.584178057693	1120.04241064752	2763.25247936657	1667.75942655208	1209.47721023331	958.708770903025	741.812858671278	1938.74071171296	2318.88609480229	2412.73887402871	1311.49620583103
FBgn0036975	CG5618	CG5618	uncharacterized protein	0.183916181657848	0.00432043650793651	24	22	641.713956470103	3253.69056475943	2127.48782503784	1838.70510504099	2951.15748254818	3216.90498861441	3687.48116587034	3237.42440577399	2726.18041455392	2259.7424935923	3021.86643993168	3052.85992202821	3749.52888904806	5970.79920756821	3890.86199044746	2179.32774514712	3604.66773368919	3400.30860507229	4246.80255487766	5353.17503710648	3691.49213608149	3369.33111223391	3754.2973508276	4013.95243705546	5020.56111952045	3623.99526401035	2595.2969734039	3502.11942973901	1951.66451826374	2010.02962375257	2098.78097221437	4513.97565145742	4333.67416767752	2510.69255747301	1948.23030245672	2063.98281126134	2017.31321252187	6663.75673997174	3924.07662824802	2973.26492117592	3403.08101372112	4126.18057796709	4311.95061642692	5394.15336820142	3149.92915906538	3540.76378093856	3308.44737701646	4342.58381272455	4764.56412100764
FBgn0037000	CG5130	ZnT77C	Zinc transporter 77C	0.122650535630668	0.00193362193362193	24	22	46.2181015060443	256.127742923024	235.796567275027	183.083056497657	210.873812096042	243.310943134231	305.691709134245	239.694911517426	243.150172827904	190.19708789227	214.637242462437	309.914586679199	363.181779835053	237.207842534027	215.200534827549	148.913757633853	217.683140185581	224.322836266829	270.84199967332	234.78837882046	198.764772245298	173.294665700874	155.93274257836	293.121915867622	247.569366299776	199.717234988264	240.267727615908	184.815480422173	76.1996883655924	125.068509922382	132.201048641354	197.51215247945	185.08036332547	99.6801015373898	72.4922903239709	134.688347269529	107.260007209752	225.595931301127	213.579816482134	183.29502497022	155.755107312228	222.913834972864	278.848541440857	196.048011071186	180.659185989332	181.953011778886	180.499375511168	252.697184797842	235.515163723179
FBgn0036992	CG11796	Hpd	4-hydroxyphenylpyruvate dioxygenase	0.284799711379802	0.0089799031986532	28	0	1205.04274242135	5434.03224074399	5421.54814080476	3895.9286968695	3733.32718353707	2636.48766243543	3993.17287500459	6544.80269130413	6772.77898618653	4942.61066729735	4006.93841586455	3025.69208488426	4546.23200291547	5299.77882418367	4965.95664545091	3274.42947965675	2880.43283127081	2272.48786305092	3542.61335572703	5726.74943540748	5426.0733701603	4235.80444073828	3085.08599726214	2525.62022858032	3709.89976852164	6717.67340404701	5571.7781897765	5932.84477007411	3473.75329336645	2875.76359503347	3875.277225849	8510.51061178379	7410.1986976726	4843.82993408254	5461.08587107247	3565.99010460499	5169.79483468028	7160.06778883422	6153.99471219708	4937.98486624841	3390.75506997699	2768.68081560173	4067.10799467397	6862.81361298903	5613.5552652104	4916.91414588691	4503.99029951984	2823.8044999841	4056.86414374142
FBgn0037138	CG7145	P5CDh1	delta-1-Pyrroline-5-carboxylate dehydrogenase 1	0.678032964251676	0.0572696458633959	24	2	678.781098854007	9027.41765099031	9180.10996503828	8904.13617783767	7432.22598958907	7551.92591438002	8155.37528329517	8787.44177760451	8882.22750542199	7985.76407357367	7489.71009224189	8235.87951938066	8825.46080010239	8443.31698965713	8594.40110608755	8870.40770894239	7315.59785334575	8032.17618079527	8527.0089563817	8917.78437955399	8825.5657119639	8663.00896001186	8244.9437638308	7980.18735292317	9048.11422936055	8623.712646702	8827.05107321398	8192.14705610459	7729.50588858478	7435.89140811252	8906.06307684973	8544.4580129912	8431.63277828958	8054.3598710993	7723.44943159973	8040.42988941411	9034.59291497524	9198.52948602696	9202.03209317939	8769.44216240011	7894.20669794708	8363.36314722679	8967.36102170172	9489.63031624342	9427.58355489579	9985.45580158957	7527.88571984811	7990.25036725504	9116.97670549972
FBgn0037126	CG14567	CG14567	uncharacterized protein	0.284799711379802	0.0089799031986532	28	20	233.256841254117	1341.41478920702	880.248087609406	1053.21973361555	1429.85355242673	1590.80780759136	1679.50621371403	1308.5490448505	1133.62729583341	1062.42249976827	1246.02567597931	1344.30483053055	1363.72605076403	1068.50379519832	947.063957068074	690.190168808589	955.329800056151	1100.33454469223	946.141385525465	942.284026999445	1066.56766962554	945.792279969448	945.342251881309	1207.70773863288	1151.37958959271	1052.87823882163	1096.91848641524	1024.52059799248	802.95421615243	882.788768088501	806.069096580799	1235.47966212406	1240.56224662968	1089.21277617419	949.447635770896	775.619103241772	1060.22391741947	1225.15944229689	1078.75907307925	1027.9725593952	1077.95980744146	984.460283431178	1147.13302413881	1175.15484092959	945.685236156445	847.022641039643	856.841153161837	1131.07952236568	1132.55086084529
FBgn0027086	CG11471	IleRS	Isoleucyl-tRNA synthetase	0.058697547148068	0.000294161856661857	24	18	183.394048440091	1444.517058604	1327.02053086735	1342.60908098282	1583.70536431313	1724.535959543	1497.28997924969	1417.59479858804	1322.0284231239	1403.43666176014	1504.7200366314	1773.95914388126	1731.21433391729	1632.67379906303	1353.85652923154	1175.41477233463	1505.21185559603	1789.26278097415	1621.44077137761	1639.34463611974	1259.18507778078	1335.48973716743	1613.47073917887	1830.30777698736	1718.42266019844	1967.11781452033	1714.31530547891	2225.82122073661	1821.17255193766	2148.90439775729	1454.92613531782	1790.98259097251	1534.77018267064	1536.73489870143	1564.62526615904	1798.32165733661	1425.32048042189	1565.28869256628	1386.45880868911	1459.60277948636	1518.33216120913	1739.63776517598	1707.09716833305	1557.05183359428	1273.69772468456	1314.45365405782	1888.87287667275	1751.57226722887	1613.97156316178
FBgn0037186	CG11241	CG11241	uncharacterized protein	0.183916181657848	0.00432043650793651	24	16	172.828058400493	440.626540791304	415.746579142811	401.601543285183	696.09875727622	849.730965526035	659.335058916999	473.217421879897	414.643506643612	506.912943501424	578.39088495141	838.178086700561	577.071444639096	596.225117720663	428.585031386511	499.446703974215	679.872935461127	682.721675594697	753.843565757408	593.753722439296	480.518959706416	575.924560637731	706.028806674242	685.087268481303	658.061219980654	331.569390126148	376.115303567519	468.734914114208	453.388145775275	558.747628744148	465.919371427909	444.402343078762	494.129649255736	451.675460091298	606.116094097645	597.273153753844	527.361702114613	459.290178084858	460.644604192399	554.108462582785	682.409067288825	658.733128654504	522.557632537542	428.359238063054	491.514098194438	572.00170944282	608.389071575877	659.43580416423	487.193132799909
FBgn0046876	CG31557	Obp83ef	Odorant-binding protein 83ef	0.0252666396103896	2.63798701298701e-05	28	18	60.3220998688917	277.833483848704	202.111343378595	291.357982383368	339.980227665047	367.752417867005	378.817961123221	296.275255437848	267.304163506173	256.389025969315	337.771239454046	368.275125729178	414.859819653479	267.12594879958	161.627405904235	189.906870690363	201.176361782883	328.061064896153	306.051459630852	250.44093740849	159.83146634158	235.370366847456	229.567648795919	332.886516857416	331.3060637247	181.29671331459	112.530454706185	190.172450869193	153.351872835755	124.256376741068	113.621441805272	192.368606841964	168.492972272716	191.053527946664	141.96406855111	156.98159095552	152.639241029262	226.752833512927	178.284846809239	228.062934294744	282.376165774686	322.087745226097	224.439069940202	239.110579976996	146.344033343313	210.187099813541	180.499375511168	289.909441463277	240.133108109908
FBgn0037396	CG11459	CG11459	uncharacterized protein	1	0.15763918951419	24	16	92.1346348401387	291.942215450396	284.551496598811	287.420712351161	541.171058593414	447.617841949234	411.185318560965	314.792458902714	318.832676953146	293.255421860328	413.459109164484	494.052149543788	310.068238910559	278.879490546762	246.98120452782	117.123180161458	299.185358548903	370.620338179978	311.468299624318	245.223417879147	133.192888617983	186.227103439745	270.71656697632	326.069728116308	311.282070862218	453.726533856834	212.895454849539	463.377943667188	529.587834140867	485.655642425872	401.605347764547	337.41659381906	335.239903381984	389.375396630429	329.235818554701	273.09223515339	233.771810585356	220.968322453924	149.324871693017	183.29502497022	239.795632840408	198.347820506467	165.495475814493	234.57767798691	112.028880697295	117.119179995605	132.720129052329	238.850763713028	225.124788853039
FBgn0037386	CG1208	CG1208	uncharacterized protein	0.183916181657848	0.00432043650793651	24	6	113.565176987232	489.464457874084	593.037231229298	531.531454348037	429.278831766942	402.113123576801	326.071156409861	579.17697503996	694.024665488919	576.456372114016	508.351363726825	380.349720015381	462.231356153704	508.6078065144	671.026140242864	527.054310726559	409.574439116946	344.020792377587	321.399172945673	591.666714627558	621.908333777814	461.25694601974	482.958355485755	424.913164862367	348.599512105934	638.901251734302	602.190000860124	587.927506560392	400.04836391936	436.115518365708	343.722726467521	549.33067408347	617.225551278808	517.09052672521	422.871693556497	474.660313480893	299.777968868281	481.27132010907	648.884442447839	504.272488051711	385.465877089254	363.031102670092	326.456829003931	534.882434830057	678.228899356597	442.334045876258	484.163030782897	405.007816730787	385.598356291871
FBgn0001311	CG2666	kkv	krotzkopf verkehrt	0.522507501485443	0.0324589646464646	24	6	9.11419091509937	44.496768897644	45.2091162820541	49.215875402596	35.5042642814764	25.0740284909322	23.9758203242545	34.9769398780793	34.620719972185	37.7042685248993	31.6307515207802	22.1367561913714	28.7100221213481	61.9732201215026	42.6768993117924	51.0322427846351	70.1538082114668	50.5391370245425	44.237526613309	60.5232265403852	51.2280340838397	32.7621756051404	29.2373892334426	51.1259155583062	31.8563522812211	31.9935376437511	43.5928788501437	68.3013731994988	41.9098286010758	25.1761286207392	27.8694102541234	36.0048194623997	39.2859261775762	35.3033692944922	42.2871693556497	30.6532100682377	19.9393603146333	28.9225552950162	56.1099517876792	47.3019419277987	52.6653959976597	50.0418813204388	43.0741649380186	40.796117910767	43.3985754052584	43.9196924983518	54.1498126533503	35.4814540298339	46.17944386729
