FLYBASE	FLYBASECG	SYMBOL	GENENAME	ENTREZID	BH.Q	ADJ.P	PER	LAG	AMP	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0040395	CG3981	Unc-76	Unc-76	31179	0.992531572066219	0.247873827561328	28	22	653.679314391019	6264.27683115125	5840.8405329893	6268.13389127463	5560.18296383849	6376.23257847187	6753.98858534249	5895.67183650802	5452.36082910784	5007.12686010662	5220.20367062591	6321.05010882704	7497.62227699005	5139.50325490392	5146.6524531753	5210.30832889684	4705.46351841912	6407.83058379594	6396.38522561824	5199.77996294378	5039.81399316815	4912.60201573921	5251.90139934061	6548.66171729059	6738.07359822514	4966.75434390718	4813.46485536005	5271.2589198672	5115.85657764496	5654.07120830924	5880.44556362003	4647.70783803205	4795.50205540947	5204.13196776456	5034.18682805353	5915.14065801629	5710.9078197705	5525.3649635599	5129.53559246074	5147.46489478581	4859.78345620958	6338.94158471813	6387.44524804566	5696.72457603961	4951.47467298134	5258.86032319551	4828.88917543994	6024.92397452936	6462.81316922723
FBgn0040900	CG17777	CG17777	uncharacterized protein	50374	0.580104171272871	0.0968455387205387	24	2	16.6590305650316	45.582055943928	39.8903967194595	21.6549851771422	8.60709437126702	35.2893734316823	44.3552675998708	58.6378109720741	40.2566511304477	16.757452677733	14.6857060632194	24.1491885724051	40.1940309698873	57.6992049407093	52.6651097890204	35.9735481924477	31.9818831552275	36.3527125966007	51.4599799379308	50.0881874816981	34.835063177011	21.5540628981187	21.6573253581056	31.8116807918349	39.1378042312145	50.414059317426	37.5101515687283	26.7848522350976	20.002418195968	23.5518622581109	48.5928178789843	42.1770742273825	43.6510290861958	38.4183724675356	27.1846088714891	33.4398655289866	52.254875307315	48.5898928956273	46.1549603414781	21.1169383606244	24.6518874882663	21.8364573034642	26.0712050940639	45.3290199008523	59.5468825327964	21.9598462491759	13.8028934214422	22.5004342628215	33.4800968037852
FBgn0040389	CG14048	mRpL14	mitochondrial ribosomal protein L14	31222	0.580104171272871	0.0968455387205387	24	20	33.3823923102147	335.353697301756	293.416029203135	248.048012029084	323.841925718921	350.107731151164	352.444558766541	362.114201090703	337.350736473152	298.282657663648	323.085533390827	358.212963824009	311.503740016626	300.249566450728	298.738295182547	358.062293636456	313.628789651264	305.894776727494	358.41424623436	277.572038961077	249.992806329138	337.967706242501	353.014403337121	348.792357253333	423.234394593366	356.776419784861	340.632727759262	373.648688679611	338.136117122316	352.465800690349	395.888545661137	343.588848584043	341.351047454051	300.078639003184	337.290517479587	381.771798122597	435.915670326812	328.560228151384	343.899704505131	293.103104445467	330.559400410843	406.704017277021	367.263932629422	319.569590301008	295.71587427304	255.152499276139	323.837114887683	355.67994161614	375.207981421731
FBgn0004397	CG3299	Vinc	Vinculin	31201	0.0450181415806416	0.000794327200577201	24	10	1882.48950799316	2365.92576089912	3854.29877636022	4360.52656067	3587.00657922553	2655.06101687315	2414.36510665243	2275.55855912681	4520.01678892667	5318.81547991246	4113.1273673986	2513.52804391117	1906.34546885751	2548.38155154799	4834.29387097836	5901.33509184944	5077.89770613	2941.90976574442	2959.40024976381	2506.49638189664	5246.77525086686	6565.36755876695	5264.89579455547	2959.6224450975	2832.48480854743	3126.64117882113	5360.91031068744	4669.93898718926	4711.04573320275	3354.11003882751	3512.26029228247	3197.22796826109	5121.13873239249	5361.95879519876	4744.21766675765	3542.76797576541	3977.55860069496	3102.81173204934	5484.29528763445	6095.19308841063	5736.04600238341	3409.21689650335	3091.13809963097	2935.05403858018	5978.91071397095	6030.59206280941	5250.40830531014	3312.75624454157	2897.76010267245
FBgn0003714	CG7925	tko	technical knockout	31228	0.435340212761592	0.0572696458633959	24	20	65.5899795493797	427.603096235896	365.218743298163	316.950237592718	420.671737395675	427.187152067734	441.155093966283	466.016287199116	376.802254580991	370.3397041779	466.553584931508	430.660529541224	330.165254395503	440.223563621708	339.599156225752	368.101423364581	422.986196569138	409.633005356818	393.623706191892	401.749003759453	350.399753133463	365.556906752093	461.301030127649	437.410610887731	443.258387455848	447.909527012515	381.184242968698	247.759883174653	417.193293801619	414.187922470226	386.598742243096	455.71814348123	351.827294434738	301.116973394198	388.639223125733	371.554061433184	378.847845978033	446.564253755051	345.709702949895	307.462622530691	460.542079894429	429.450326968129	430.741649380186	393.229247639893	331.040296114529	273.975224632576	355.689945860242	408.46942200199	488.347618896591
FBgn0003068	CG2647	per	period	31251	0.00426371082621083	9.01875901875902e-07	24	12	3438.96787652445	829.159303360976	1252.55845699103	2864.36394843109	4251.90461940591	3796.39364707151	1301.88704360702	784.923680205133	1202.86873577778	3810.64473891649	4742.35338872269	4240.19502683813	1191.46591803594	681.705421336528	1416.50984949779	5095.69493116741	6254.00566732223	4310.01307151405	1234.13671184476	748.192300507865	1505.07964138321	5547.15362745982	6270.87855743947	4526.34772409537	1177.77485291143	789.173928545861	1920.11424516679	5442.68197417183	6951.31657115117	4883.35681924209	1837.95187624629	807.53666508525	1723.34262832301	5604.92904269615	7171.70255524506	4779.11411518433	1708.59690971944	773.967579694634	1897.78336933489	6010.72533496813	6878.99714956666	4393.67717993453	1138.0647788887	780.79236779218	1947.88954725927	6826.37506260097	6065.84077820765	4357.29563512716	1119.85151378178
FBgn0024997	CG2681	CG2681	uncharacterized protein	31258	0.763716822036878	0.15763918951419	24	16	118.612204180148	700.01014485318	516.802250832109	679.179080555825	929.566192096838	951.884414933537	654.539894852148	723.199668655581	491.131143791462	811.060709602278	1178.24549414906	1072.62645909099	545.490420305613	595.156613925464	373.19586419461	653.380026472131	884.144318194516	901.724602701048	484.807179415243	650.102933356206	350.399753133463	775.084101816348	911.773397576246	719.17121218684	433.246391024607	540.98163652161	290.957121627703	259.813066680446	457.198130193555	603.414953716427	450.198165643531	512.297145493573	297.700018367855	289.695295093039	519.528080655125	702.237176108718	474.419262658517	497.467951074279	245.254789265501	441.766350504263	562.511250868621	789.751872475289	413.738689536232	524.683405352365	275.530490363617	387.957283735441	543.62164859834	708.763679278877	322.101620974347
FBgn0024980	CG2715	Syx4	Syntaxin 4	31269	0.0114848361865407	2.63798701298701e-05	24	2	169.315617235378	1109.16336130225	800.467294170487	679.179080555825	512.122115090387	578.559990735213	780.412951554484	1048.27946281655	818.015150970698	577.294244747902	488.017309177752	632.909983835117	1000.54427092898	965.927430859281	813.585144326936	617.406478279683	515.836825084315	523.124400780352	631.964665904414	1000.72024572809	760.224025804181	556.956985287387	525.190139934061	555.56828240026	641.677953093168	895.819054025031	702.555001003478	728.547980794654	516.252888676889	466.164446074332	604.551822435599	837.369229782667	855.560170089438	629.230640954773	469.186212374589	455.153725255651	611.932092414609	978.739271183349	777.394332026072	639.420893559707	487.435048063446	544.091727811317	680.118393758189	1002.90456530636	732.729435912038	590.824434799257	497.965924204339	490.682547193069	727.326240909817
FBgn0003285	CG4125	rst	roughest	31290	0.318210812061247	0.0324589646464646	24	8	67.0561035232424	220.313270395652	289.870216161406	393.727003220768	280.806453862586	273.028310234595	255.34248645331	222.206441578386	280.991424890525	306.661384002514	199.951536399218	246.522966676636	223.938172546515	203.015721087681	313.266601331242	442.558302181508	256.886738891989	229.642745427307	248.271833033877	233.744874914591	353.473435178494	387.110969650212	295.622491138141	241.996000309316	276.695174099749	228.802269209856	321.37075803478	361.595505173817	278.128862534412	268.003949833675	289.413106485127	222.201171539381	308.176265348542	400.797074931588	250.702504037066	236.865714163655	254.39873504877	263.773704290548	378.289674955644	410.513281730539	317.112916326334	282.96409255739	303.786215878658	269.707668410071	363.336910369605	379.59162802147	274.996107396426	246.639375573236	249.368996883366
FBgn0004368	CG6899	Ptp4E	Protein tyrosine phosphatase 4E	31425	0.0693641606001157	0.00193362193362193	24	0	265.630243112995	2664.37969862722	2204.60925869546	2628.12774649863	2049.56434715796	2303.09595027822	2455.12400120366	2221.03568225804	2048.25840951718	1764.55976696529	1872.99235790906	1994.32048960446	2479.1104101784	2759.94530299726	2556.98188217037	2150.04695010676	2289.28382972419	2501.24395695148	2826.68766992388	2323.88319836962	2529.64032306	2486.47669592697	2110.50635614739	2301.80233158063	2886.18551667863	3222.62179175238	2631.79333709239	2894.10328400229	2733.66382011563	3180.31353802628	3252.86039684024	2781.62948075225	2077.78898450292	2453.58416596721	2203.96699332184	2757.86002098781	3166.9204692828	3124.79287407355	2792.82760027061	2409.02032818003	2411.40281248859	2712.26996756778	2908.63966397252	2986.04918596864	2746.22148087693	2709.42674436261	2636.35264349547	2671.49386805115	3158.67396052263
FBgn0003449	CG4528	snf	sans fille	31442	0.0693641606001157	0.00193362193362193	24	18	38.0277293568077	678.3044039275	623.176642084001	728.394955958421	706.857625240304	743.862845230988	740.852848019464	664.561857683507	764.876371478507	702.9751398309	687.96884557697	684.227009551478	713.444049715499	621.869208805422	711.887001286069	715.287993128902	635.510968503876	697.794751549385	631.964665904414	673.060019285318	687.480217405128	637.138099268388	711.443138013769	737.34931549646	712.672109605604	625.328235764226	708.637728284894	587.927506560392	593.405073147051	620.469750524024	600.264220858042	705.694461463034	696.670424215685	618.847297044628	629.273353506692	583.339876450099	665.562096019485	672.160185056177	623.544464221145	661.382509454757	667.84204286394	715.143976688453	743.596110508953	660.670465054922	658.043515447174	641.018369083088	686.959387974856	720.013896410288	704.236518976172
FBgn0029766	CG15784	CG15784	uncharacterized protein	31461	0.0450181415806416	0.000794327200577201	24	12	2248.66710482829	2130.41847185549	2810.94328883125	3010.04293962277	3441.7618617104	3635.73413118517	2957.41743699679	2387.69051344183	3195.57296673494	3966.4890488194	3375.45305514612	3081.03397536269	2322.64078961706	2709.72562462294	4203.22057264441	3787.26168993513	4822.04264088818	3526.21312187027	3278.99380937833	2633.80385841262	4420.97934143536	4743.61816261796	4000.1079936421	3828.76300958871	3678.95359773417	5341.95128536571	8908.15410363285	9373.3590396724	19099.4518888357	12619.7375044409	5788.26212970254	5083.88050809084	7448.61160326845	9172.64601022189	18152.2708645954	10676.6059552825	5412.50497919978	2727.97541542593	4165.71142062399	5062.15246380888	8983.3719087923	3873.24161420196	2883.70198953472	2833.06374380327	4171.30958488216	7234.2007786571	10812.9743541514	5700.39848035405	3055.92469791791
FBgn0029768	CG16752	SPR	Sex peptide receptor	31463	0.0693641606001157	0.00193362193362193	28	0	180.062090075699	1331.64720579047	1202.91707440681	1005.97249322906	1094.17687194732	944.455073158446	1004.58687158626	1338.38231709945	1229.43812552387	887.307119285963	995.239003207406	869.370788606584	1016.33478309572	1093.07938248788	1102.33522903225	990.527466508327	908.904485798563	765.180267582108	947.044192191043	1121.76669880886	1089.10800462243	858.713865861048	931.26499039854	827.103700587709	824.624433336753	1449.404205376	1327.04833522879	1169.15880006201	1136.3278527519	1149.98058474086	1298.42867773698	1317.77639232383	1260.64172000933	1168.12618989129	1171.95869357086	1184.32857081827	1226.61444142434	1245.9836821093	1276.04890355851	1114.12966790654	1020.8122500823	955.345007026559	1048.51585704387	1399.53348943881	1196.99326582876	1085.44382888784	1029.90820144607	791.842205787757	1028.64711214388
FBgn0004687	CG3201	Mlc-c	Myosin light chain cytoplasmic	31474	0.435340212761592	0.0572696458633959	28	8	430.457093543407	3336.17238027702	3271.89898425611	4269.96934992923	3655.86333419566	3535.43801722144	3532.8371247789	3347.49889303736	3605.3856752429	3756.18301771385	3620.59137943217	3466.41477633065	3633.2532994566	3541.02157728723	3864.52943555295	4480.79823531976	4107.09280132132	3844.52101997221	3502.88986244161	3470.69399091933	3814.4394178827	3994.39893627935	4315.22207760254	3819.6739579339	3982.04403515264	4246.41499635242	4483.98379428338	4629.76170883662	4539.59643438017	4366.02798274497	4231.14815678627	3996.53496032637	4848.75631089463	4918.59001023558	4197.50497723104	4245.00515187413	4326.84118827544	3560.9450079224	4186.52640273878	4728.50483771102	4389.15651325177	3945.11995282587	3966.2237662665	3594.59127813758	4253.06038971533	4246.61598180493	4520.97847603854	4014.59671327804	3970.27768649025
FBgn0029762	CG3252	NAAT1	Nutrient Amino Acid Transporter 1	31457	0.580104171272871	0.0968455387205387	28	0	406.125835962151	1991.50172993114	1910.30677623189	1671.37112867216	1619.20962859461	1686.46058294566	1750.23488367058	2053.35211754842	1984.65290073107	1511.52223153152	1693.37487605891	1526.42996101411	1778.58587041751	2303.69418244758	2227.37093642185	1387.07309076926	1957.08491436989	1512.62750462929	1661.16426466303	2183.01017107734	2013.2617394949	1595.86281697671	1792.14367338324	1624.66798329728	1494.51801273615	2963.76498718022	2423.96682164404	1876.27889906859	2560.30952908391	1946.68323561006	2222.40681770061	2550.1699270654	2604.22039528244	2070.43877568287	2412.38232800325	2186.59565153429	2475.91849975844	2401.72899169815	2289.64803262626	1777.20153243015	1946.37857123266	1598.61064509111	1719.56600555195	2298.18130897321	2155.79900152633	1809.0730481464	1713.68230632367	1577.62660235091	1937.22767023281
FBgn0000394	CG12410	cv	crossveinless	44510	0.154415642435728	0.0089799031986532	24	10	107.782132205086	1232.88608457862	1294.22176023135	1482.38216712619	1437.38476000159	1366.07021889486	1394.1939518554	1270.48590439494	1425.89058304046	1485.54817988103	1403.04976388604	1351.34834386417	1380.95206403684	1128.34000772943	1277.58292195089	1228.95679755129	1183.32967674342	1287.41801683571	1216.08057853321	1089.41807772693	1298.1183836845	1349.28433742223	1281.03079493195	1272.4672316734	1276.07445423634	1339.85057647467	1409.1651535279	1625.84053067042	1357.30694901212	1328.64988462998	1359.88430034863	1453.56599715345	1478.89686544031	1413.1731061707	1408.56547448938	1412.83431859968	1426.69560871945	1316.55471702914	1407.27379080389	1499.30262360433	1444.37649874433	1272.88349031443	1381.77386998539	1247.68127277096	1391.78222055468	1559.14908369149	1412.14217311678	1323.19861491746	1257.23535928697
FBgn0029791	CG4096	CG4096	uncharacterized protein	31490	0.0316571040798569	0.000294161856661857	24	10	352.291729545481	626.210625705868	612.539202958812	671.304540491409	699.326417665445	624.993376829532	666.527805014275	624.441250176298	752.799376139372	832.845398083331	730.896294069457	714.413495266985	579.942446851231	925.324286641745	987.016798976986	1045.74268001301	1161.66453008988	936.304012244156	949.752612187776	774.279898154583	1043.00277394698	1384.63300057514	1164.08123799818	933.900057531726	879.235322961703	1319.49105251955	1527.7783355155	1495.9339973302	1198.24009954894	1054.14886934579	1089.76540096252	1197.41742440666	1474.53176253169	1341.5280331907	1358.22360620884	998.551540101683	1158.54559069508	1186.98166930747	1416.32378302771	1556.74069594523	1870.18182808711	1217.38249466813	958.966935199046	1116.22711505849	1457.38471826031	1901.09526100009	1604.32091998455	1260.88972003581	973.231779503136
