FLYBASE	FLYBASECG	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	logFC	logCPM	LR	PValue	FDR
FBgn0015286	CG2849	Rala	Ras-like protein A	1775.44943932066	0.143365736788899	0.0504428687606562	2.84214082805536	0.00448116921884311	0.0166101543258821	0.148503048794749	6.27765771519341	8.66338057349053	0.00324668407702502	0.0133519708414537
FBgn0028665	NA	NA	NA	4904.20096014539	0.0650297137708919	0.018293173688996	3.55486231511647	0.000378177069005056	0.00200563674802349	0.0703863543959985	7.74313601241772	8.55738706323277	0.00344122979690015	0.0139425122651056
FBgn0029687	CG5014	Vap33	VAMP-associated protein 33kDa	6065.40086562207	-0.160177299435047	0.0498249794419546	-3.21479910737648	0.00130535841319866	0.00582232953722581	-0.154819756051028	8.04911244564466	9.23529072445112	0.00237394707334953	0.0102283693515707
FBgn0029689	CG6428	CG6428	uncharacterized protein	492.549299713626	0.306904283586379	0.0534799079577186	5.73868384046245	9.54151515173295e-09	1.47639147210498e-07	0.312332371668168	4.43417209542335	32.4354359712696	1.23218954509789e-08	1.97356378979056e-07
FBgn0029688	CG6450	lva	lava lamp	5124.20073165572	-0.159822388141888	0.0408921180097508	-3.90839105237292	9.29128294689561e-05	0.000589740941453718	-0.15441790249531	7.80643336402152	12.9767671160805	0.00031538005646382	0.00179911267469355
FBgn0019661	CR32777	lncRNA:roX1	long non-coding RNA on the X 1	16973.8386205264	0.365201206844031	0.0987188355713306	3.69940756219871	0.000216103330742317	0.0012335147210071	0.370970663133677	9.53499013740822	13.2297459558213	0.000275541154593913	0.00161414873315015
FBgn0000221	CG4934	brn	brainiac	119.240700263004	0.195268119917082	0.0714857557347802	2.73156684027442	0.00630339535601101	0.0222289840647546	0.200307275946601	2.40982975219318	7.38342134161434	0.00658278243575659	0.0240648435762125
FBgn0026084	CG4944	cib	ciboulot	3226.09547108752	0.550761621926582	0.0563789205371126	9.76892811496863	1.53062829971445e-22	1.74528069698393e-20	0.556168866721683	7.13978889690361	95.3237715759267	1.61660229808927e-22	2.01088530014273e-20
FBgn0026085	CG4865	dgt4	dim gamma-tubulin 4	26.0634199961692	0.673145845709869	0.201431793736294	3.3418053487183	0.000832354091111384	0.00397026269156616	0.676824548833361	0.315314726663557	11.7163485370289	0.000619533991064198	0.00325323276667373
FBgn0026083	CG4857	tyf	twenty-four	3423.67125808531	-0.144766318238093	0.0414011521151796	-3.49667366346105	0.000471097746811915	0.00242720506668344	-0.139452413824656	7.22447674509179	11.0086181659889	0.000906892302155379	0.00447281898560465
FBgn0066114	CG32775	GlcAT-I	Glucuronyltransferase I	448.424441698491	-0.164029401193651	0.0413756768810812	-3.96439197031367	7.35832600390421e-05	0.000478791076531213	-0.158141704636488	4.29711308643281	13.6442638519975	0.000220915185370872	0.00133160833573456
FBgn0000179	CG3578	bi	bifid	667.483667074997	-0.133412431582313	0.0465650966079972	-2.86507365603533	0.00416912256182968	0.0155983812098456	-0.128107652940347	4.8690535778109	7.01936588535006	0.00806327813300401	0.0282790472200338
FBgn0029710	CG3568	CG3568	uncharacterized protein	294.984745022124	0.232915883728523	0.0474541152857877	4.90823361316105	9.19003468916934e-07	9.36405875030467e-06	0.238258135373125	3.69754607402882	24.5934533272038	7.07918278317137e-07	8.03552200324133e-06
FBgn0029712	CG15912	CG15912	uncharacterized protein	72.3782325860261	0.284841592652689	0.0988462888113634	2.88166198324629	0.00395583846288788	0.0148993396765789	0.289814105914321	1.70160405214199	8.29977721553471	0.00396499421174032	0.0157318618724311
FBgn0003210	CG11427	rb	ruby	1254.61322013053	-0.104896891659316	0.0293227941922624	-3.57731568729545	0.000347140831648909	0.00186269741486457	-0.0991580165235651	5.77755475630847	9.89369642637012	0.00165845892406489	0.0074892595825995
FBgn0024332	NA	NA	NA	78.6336279305111	0.379090481668464	0.0981307684819958	3.86311538707674	0.000111950094845284	0.000695037086253625	0.384061267483474	1.8273742156919	14.4657357685963	0.000142732396344804	0.000904759028584069
FBgn0026751	CG4208	XRCC1	XRCC1	416.786885887363	0.295926135606554	0.0468776292828653	6.31273680289803	2.74143515782786e-10	5.43632835231372e-09	0.301226134124594	4.19444631817807	38.549028691474	5.33953360429284e-10	1.10697084116703e-08
FBgn0029761	CG10706	SK	small conductance calcium-activated potassium channel	6522.97452652181	-0.315696383896568	0.0660984951544045	-4.77615085122754	1.78682372930138e-06	1.72880502471263e-05	-0.310485399351241	8.15366450658009	21.7226515782767	3.15049198829802e-06	3.07598494025672e-05
FBgn0029763	CG4165	Usp16-45	Ubiquitin specific protease 16/45	1197.399580642	-0.250626730557038	0.0373847664426416	-6.70398010755444	2.02817884889218e-11	4.83231269022121e-10	-0.244990485111607	5.71023426653535	40.8123554337532	1.67570278216494e-10	3.69812931971792e-09
FBgn0029765	CG16756	CG16756	uncharacterized protein	939.636655832895	-0.410391761634335	0.0911746819736749	-4.5011592335779	6.75838496798974e-06	5.7796260020898e-05	-0.404582128569898	5.3604823752893	19.2702854130785	1.13458443084091e-05	9.62537615464499e-05
FBgn0029766	CG15784	CG15784	uncharacterized protein	5427.71550471993	0.931872490141395	0.114529677567223	8.13651544242264	4.0681697977847e-16	1.99820155503497e-14	0.937126004473023	7.891446616383	63.0411366001873	2.02434272586435e-15	9.89242583077999e-14
FBgn0029768	CG16752	SPR	Sex peptide receptor	1092.34329956974	0.182015297742778	0.0394418840971856	4.61477188296301	3.93527308206942e-06	3.53583917261359e-05	0.187606688460253	5.57860623871646	21.254851515719	4.02091362564719e-06	3.83207071705958e-05
FBgn0026702	CG32763	l(1)G0045	lethal (1) G0045	88.9102499406662	0.285034659557877	0.101918073110038	2.79670377255008	0.00516268437225192	0.018687902841054	0.289733410576679	1.99294857234122	7.7228294747871	0.00545268731816455	0.0206344682470881
FBgn0004687	CG3201	Mlc-c	Myosin light chain cytoplasmic	4003.65821370707	0.105402494904959	0.0278838785306928	3.78005142967965	0.000156795967716968	0.000928751873094073	0.110949461933919	7.45056557329239	13.0694892060811	0.000300144973415872	0.0017334471838321
FBgn0029769	CG3239	frma	fra mauro	1787.25168691287	-0.452331246179594	0.133730220785823	-3.38241605765409	0.000718512329499391	0.00347922704345054	-0.44685749400015	6.28638766523622	10.5890481077718	0.00113759533524456	0.00542169132913249
FBgn0029762	CG3252	NAAT1	Nutrient Amino Acid Transporter 1	1967.65294919608	0.288729240064818	0.0412672330867658	6.99657375762884	2.62297716859298e-12	6.97857647799543e-11	0.294392258431691	6.42651678400512	49.341217471839	2.15095282184714e-12	6.24297761443998e-11
FBgn0029810	CG12239	CG12239	uncharacterized protein	16699.8625222185	0.284541692451491	0.0522284620836585	5.44801974057205	5.09337064731977e-08	6.89041438164928e-07	0.290009935564422	9.5106583042267	27.9139431165905	1.26832507010735e-07	1.68022372358067e-06
FBgn0029814	CG15765	CG15765	uncharacterized protein	7920.2503506785	-0.153767826654888	0.0390422352496482	-3.93849956775397	8.1992741880731e-05	0.000527773173208092	-0.148333735191605	8.43409202623867	12.6554651294085	0.000374469420051347	0.00209257182336745
FBgn0029820	CG16721	CG16721	uncharacterized protein	2445.20008202278	-0.204128655547425	0.0413644613905897	-4.9348800560924	8.02000311160168e-07	8.2775420046251e-06	-0.198421445128911	6.73960148253813	21.250689932919	4.02965300091011e-06	3.83277223860149e-05
FBgn0029821	CG4020	CG4020	uncharacterized protein	57.5678020086005	-0.675691252646438	0.210354926415852	-3.21214845860401	0.00131746275493552	0.00586297513317478	-0.668071333211409	1.37751325051368	9.86535357797393	0.00168420306549597	0.00759477258065932
FBgn0029822	CG12236	CG12236	uncharacterized protein	942.536124530428	-0.122227057838798	0.0432228909782686	-2.82783162052372	0.00468644487274012	0.0172575044179565	-0.116664324597377	5.36568116591764	6.85666335959203	0.00883113055184461	0.0305029096377814
FBgn0029823	CG3011	Shmt	Serine hydroxymethyl transferase	5117.53563805725	0.712249163493431	0.136192570412372	5.22972113190052	1.69765927094569e-07	2.03761660364885e-06	0.7173248256356	7.80519975740093	32.3775127903967	1.26947043185586e-08	2.02649796605256e-07
FBgn0029819	CG3016	Usp30	Ubiquitin specific protease 30	1021.92656742122	-0.117950563800331	0.0406058615814522	-2.90476692789121	0.00367526668914894	0.0140134173362534	-0.112240136265796	5.4824469717274	7.12211004021076	0.00761390437578094	0.027039664853997
FBgn0029813	CG15766	AgmNAT	Agmatine N-acetyltransferase	33.9820521531989	-0.516108225523852	0.155789076111952	-3.31286530740429	0.000923454409093026	0.00433996385195928	-0.508232766135489	0.63950944628903	10.9602286980964	0.000930883272977993	0.00457230768645293
FBgn0029804	CG3097	CG3097	uncharacterized protein	976.278895628306	-0.275824039531613	0.0543822298101592	-5.07195163740943	3.93756469497406e-07	4.3701036672609e-06	-0.270392269534269	5.41613464702205	24.5771563318636	7.13930707886521e-07	8.09234120726284e-06
FBgn0013987	CG3086	MAPk-Ak2	MAP kinase activated protein-kinase-2	2884.98818883348	0.107058800903381	0.0265676975030068	4.02966048869174	5.58574695433461e-05	0.000375440591779768	0.112674579505105	6.97806113333703	14.8874675520817	0.000114118619887125	0.000745077124252819
FBgn0052758	CG32758	CG32758	uncharacterized protein	2502.43407282482	-0.194728682349596	0.0342207523991615	-5.69036823265075	1.26765702200049e-08	1.90606263056839e-07	-0.189344983409971	6.77233726056288	27.8230821036646	1.32930687777946e-07	1.75132067061509e-06
FBgn0053080	CG33080	CG33080	uncharacterized protein	1484.54560423133	-0.317764621355054	0.0489347905578705	-6.49363403281075	8.3790150393574e-11	1.81982326637109e-09	-0.312016415757746	6.0201796484806	38.9803610853329	4.28090451917959e-10	9.09146418729536e-09
FBgn0046687	CG3171	Tre1	Trapped in endoderm 1	293.392433553028	0.269524969351202	0.0634458555879911	4.24810993331797	2.15581606837064e-05	0.000161189744752958	0.275091255238952	3.69172351739149	18.0288943960497	2.17577378977247e-05	0.000172655852182608
FBgn0029825	CG12728	CG12728	uncharacterized protein	268.83575855288	0.175299461019104	0.0621305005358471	2.82147189395267	0.00478038261972183	0.0175629093715749	0.180734097240707	3.5646100692884	8.13103051326308	0.00435140079361523	0.0169559466237781
FBgn0029831	CG5966	CG5966	uncharacterized protein	2291.54888572599	0.873837605336755	0.122108752304459	7.15622417595408	8.29294891709364e-13	2.36398406928342e-11	0.87994826699996	6.64813508262581	48.9350009885325	2.64586834251339e-12	7.5874631690399e-11
FBgn0029834	CG5937	CG5937	uncharacterized protein	2237.33557314267	-0.171007650144004	0.0650992184065497	-2.62687716273408	0.00861724353822127	0.0286483716102337	-0.165746864675189	6.61127863592955	6.50399332725292	0.0107632483801441	0.0358450601477816
FBgn0003514	CG3595	sqh	spaghetti squash	3042.4005702894	0.208839069333767	0.0362934464573721	5.75418125636142	8.70627049958308e-09	1.35591315195133e-07	0.214374251004285	7.05498079277608	31.7288909988624	1.77265490863645e-08	2.74732827102264e-07
FBgn0026060	CG4317	Mipp2	Multiple inositol polyphosphate phosphatase 2	106.716420778244	-0.279046564901719	0.0946674249579829	-2.94765137031636	0.00320197946726743	0.0125587876074887	-0.273045476801402	2.24124438508827	8.06851570963178	0.00450409971890189	0.0174727691809001
FBgn0029840	CG4320	raptor	raptor	1075.83166114971	-0.213488540746453	0.0563455961232872	-3.78891262911353	0.000151308112388096	0.000901261878391285	-0.208001436744697	5.55694562460143	13.3312315198	0.000261022037102311	0.0015385040439175
FBgn0029003	CG4746	mab-21	mab-21	354.708239781216	-0.2333632467542	0.0454697599539359	-5.13227355918777	2.86263025641782e-07	3.27969767894377e-06	-0.227694924205844	3.96083193288797	23.9943694188021	9.66178383880253e-07	1.05639915077683e-05
FBgn0027546	CG4766	CG4766	uncharacterized protein	390.827608915813	-0.131988805413724	0.040666300834245	-3.24565556015797	0.00117180523489614	0.00530664328124599	-0.126337062514159	4.10014889057012	9.1473136420333	0.00249083484132685	0.0106839301881901
