FLYBASE	FLYBASECG	SYMBOL	GENENAME	ENTREZID	BH.Q	ADJ.P	PER	LAG	AMP	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0025630	CG4061	Rtca	RNA 3'-terminal phosphate cyclase	31175	0.138949132207917	0.0089799031986532	24	18	89.0703887076423	463.417568763268	434.362097611892	377.977923091937	608.951926767141	500.551902096757	359.637304863817	431.039347321036	422.694836869701	433.180151719398	599.854609197654	516.188905735159	403.37581080494	402.825930789767	360.483596314502	418.297072005206	567.420507592746	447.759021006912	398.137739519781	467.489749829182	383.185694947121	444.013695701245	529.521605005682	456.724845654202	344.048604637188	454.696034997554	397.404849052473	391.058842632425	544.827771813986	553.874829656263	523.801992724934	502.010054218601	412.938735155412	426.75543470695	563.828924741996	601.917579521759	520.486060626808	458.133275873057	400.00965629281	401.221828851864	517.689637253591	472.213389187413	380.866300504586	443.091169530831	438.022830834469	459.065357304201	431.074979161965	465.585908976845	318.638162684301
FBgn0026089	CG14817	CG14817	uncharacterized protein	31145	0.0975970303608865	0.00432043650793651	28	22	81.4342989685698	535.046513818012	491.095106279568	519.719644251414	544.398718982639	579.488658457099	549.046285425428	606.952780237259	560.372583735832	547.130829927983	562.57550919102	515.182689544642	556.974429154152	560.964492479118	519.386944815857	524.544528294528	578.768917744601	586.076659179344	570.573812645128	541.57852714586	573.753981739004	575.062398121806	618.316638973915	533.981784720087	622.564141724436	607.877215231271	563.66606141116	488.823553290531	486.725509435222	596.105755084599	678.870249779928	640.885786430715	614.606489533637	567.968911884919	549.733201623446	585.197646757265	627.74606783656	569.195888205919	540.284535762008	496.670390241886	550.185307124488	484.04147022679	595.103594538415	611.941768661506	513.718020494803	513.442119445018	587.153850927504	613.569534320786	655.748102915517
FBgn0023515	CG14814	CG14814	uncharacterized protein	31139	0.186879240689377	0.0175406595719096	28	16	32.8524755320048	146.51375124834	153.356414054811	183.083056497657	126.954641976188	161.58818360823	163.035578204931	119.3330889958	153.78040731831	135.735366689637	149.116400026535	160.994590482701	142.114609500673	168.823599641335	155.271271964181	197.436217986457	152.687700224957	171.123744662047	195.909046430368	166.960624938994	168.027951794994	197.435216146767	150.518411238834	184.053296009902	172.934483812343	152.211679092998	170.316363879631	174.101539528134	169.544306613443	247.700620300821	225.099082821766	149.162823487084	151.905581219961	171.325174517389	201.367473122141	234.079058702906	250.273350156087	146.926580898682	165.614857695892	172.314217022695	153.514026631476	180.15077275358	201.768456814929	158.651569652983	184.696262771216	162.084579458203	158.202393830376	167.88785565336	195.1081503393
FBgn0023507	CG3835	D2hgdh	D-2-hydroxyglutaric acid dehydrogenase	31184	0.74964809611064	0.247873827561328	24	6	2308.94488981682	5673.88067797275	6555.32186089784	4647.94727302117	8515.6439935723	7907.6056518625	7440.89583763238	6790.67000397652	7437.81886286152	6804.36365979349	8114.4174347773	7384.62062220338	7075.58495180623	6469.79047992583	5983.84609499387	3738.73922958253	6541.84261571928	5433.40055590169	6381.940318969	6495.81181403272	5829.75027874095	5847.18618300164	5225.91260891088	5689.74633591105	5644.94562423238	7345.9101432334	8094.08243580342	9027.83444583964	4786.29292546378	5727.97532780883	4837.84378001064	9566.99488572335	11481.9666908329	8345.09350058335	6715.60522862341	5896.56295494463	5511.51421662417	6694.99309969036	7056.27893691185	5868.81950918474	6780.3895996136	6178.80756449273	5399.00651578376	6390.25858052265	5614.56453440587	6231.36779994473	5716.52139854192	6497.43309404861	6074.90584074199
FBgn0004654	CG3724	Pgd	Phosphogluconate dehydrogenase	31185	0.0656745775894712	0.00193362193362193	24	6	880.040420381016	2707.79118047858	2848.17432576941	2021.78816153864	3649.40801341721	2947.59134926736	2294.48600503116	3095.45917921002	3501.52351532634	3308.75903121838	3647.70345216426	2620.18696010595	2336.99580067773	3651.07746819266	3681.10957042567	2290.59476630051	4042.09736136069	2217.51546839265	2543.20637693248	3103.38061605354	3530.63610905823	3358.98516204282	2828.44669176859	2130.24648159609	2046.08799794815	3581.33721381868	3747.97379323212	4221.29271225138	3006.07770602262	2468.88487119507	2211.68781375671	3914.2382301266	4386.92842316268	3236.48829679212	2929.89673392716	2494.05663737025	2617.55671440721	3317.99554344426	3830.86170834268	2985.09040665787	3313.43778649106	2452.0521847015	2183.18004396379	3213.82751097043	3077.26177699146	3380.77061540885	3357.28838450772	2547.74147960564	2273.18312436735
FBgn0040900	CG17777	CG17777	uncharacterized protein	50374	0.33143726167952	0.0572696458633959	24	0	12.3389710084651	45.582055943928	39.8903967194595	21.6549851771422	8.60709437126702	35.2893734316823	44.3552675998708	58.6378109720741	40.2566511304477	16.757452677733	14.6857060632194	24.1491885724051	40.1940309698873	57.6992049407093	52.6651097890204	35.9735481924477	31.9818831552275	36.3527125966007	51.4599799379308	50.0881874816981	34.835063177011	21.5540628981187	21.6573253581056	31.8116807918349	39.1378042312145	50.414059317426	37.5101515687283	26.7848522350976	20.002418195968	23.5518622581109	48.5928178789843	42.1770742273825	43.6510290861958	38.4183724675356	27.1846088714891	33.4398655289866	52.254875307315	48.5898928956273	46.1549603414781	21.1169383606244	24.6518874882663	21.8364573034642	26.0712050940639	45.3290199008523	59.5468825327964	21.9598462491759	13.8028934214422	22.5004342628215	33.4800968037852
FBgn0004397	CG3299	Vinc	Vinculin	31201	0.970772018963696	0.377646329365079	28	6	944.965001697483	2365.92576089912	3854.29877636022	4360.52656067	3587.00657922553	2655.06101687315	2414.36510665243	2275.55855912681	4520.01678892667	5318.81547991246	4113.1273673986	2513.52804391117	1906.34546885751	2548.38155154799	4834.29387097836	5901.33509184944	5077.89770613	2941.90976574442	2959.40024976381	2506.49638189664	5246.77525086686	6565.36755876695	5264.89579455547	2959.6224450975	2832.48480854743	3126.64117882113	5360.91031068744	4669.93898718926	4711.04573320275	3354.11003882751	3512.26029228247	3197.22796826109	5121.13873239249	5361.95879519876	4744.21766675765	3542.76797576541	3977.55860069496	3102.81173204934	5484.29528763445	6095.19308841063	5736.04600238341	3409.21689650335	3091.13809963097	2935.05403858018	5978.91071397095	6030.59206280941	5250.40830531014	3312.75624454157	2897.76010267245
FBgn0023550	CG18031	FarO	Fatty acyl-CoA reductase in oenocytes	45707	0.33143726167952	0.0572696458633959	24	6	32.2670384487192	39.070333666224	94.8504988662704	21.6549851771422	26.8971699102094	16.7160189939548	9.5903281297018	21.6034040423431	78.9030362156775	72.057046514252	22.5933939434144	27.1678371439558	31.5810243334829	150.659035122963	255.153376736461	169.828611234113	342.515651855985	65.6122129792306	104.725573207017	154.438578068569	356.547117223524	150.878440286831	97.4579641114752	78.3930705227361	48.2396191687063	36.8410433473498	143.957878993498	77.676071481783	41.9098286010758	26.8003949833675	44.3052163014269	41.1483650998854	124.84194318652	100.718435928404	45.3076814524818	30.6532100682377	33.0030791414621	38.1777729894214	122.17489502156	73.486945494973	54.9064766784112	30.0251287922633	20.4035518127457	45.3290199008523	202.863108289696	81.5651432112249	80.6938384638161	32.8852500764314	51.9518743507012
FBgn0023541	CG3540	Cyp4d14	Cyp4d14	45706	0.0975970303608865	0.00432043650793651	28	14	25.1756669204544	46.667342990212	33.6852238964325	43.3099703542845	38.7319246707016	42.7187152067734	21.578238291829	42.1780745588603	38.6463850852298	45.2451222298791	39.5384394009753	37.2299990491246	33.0165254395503	79.0692808446757	53.5731289233139	38.4833306244789	68.0904609111296	44.332576337318	48.7515599411976	99.1328710575274	55.3262768105469	41.3838007643879	38.9831856445901	49.9897841014549	45.5090746874588	31.9935376437511	35.4825758082565	45.5342487996659	94.2971143524206	73.0919863182751	63.5994234004354	36.0048194623997	27.0636380334414	53.9933883327528	82.560663980078	74.3108122866368	70.8191073243874	33.5501641422188	42.5349634519504	40.5445216523989	48.1832346361568	50.0418813204388	55.5430021569188	30.5970884330753	39.3614986233739	31.3712089273942	42.4704412967453	34.6160527120331	33.4800968037852
FBgn0040333	CG13762	brv3	brivido-3	31246	0.186879240689377	0.0175406595719096	24	18	15.5796890201666	45.582055943928	38.1174901985946	3.93727003220768	16.1383019461257	22.2880253252731	9.5903281297018	20.5746705165172	27.3745227687045	10.0544716066398	31.6307515207802	31.1927019060233	14.355011060674	71.5897542782875	34.5047271031513	27.6076067523436	66.0271136107923	51.4257885512889	21.6673599738656	58.4362187286478	32.7859418136574	24.1405504458929	14.0772614827686	20.4503662233225	20.0239928624819	34.9020410659103	28.3860606466052	17.4101539528134	41.9098286010758	50.3522572414784	39.3030144609432	40.1196559723882	20.0794733796501	20.7666878202895	45.3076814524818	59.4486498293095	61.1932092414609	31.2363597186175	38.9149665624227	8.44677534424977	34.7367505516479	21.8364573034642	13.6023678751638	38.5296669157244	25.2317298867782	13.5941905352041	24.4205037456286	13.8464210848132	20.7807497402805
FBgn0040334	CG10742	Tsp3A	Tetraspanin 3A	31244	0.249712420388625	0.0324589646464646	24	8	33.5592505482591	346.206567764596	339.511598745622	346.479762834276	385.167473114199	371.467088754551	407.588945512326	369.315335771484	409.007575485349	379.556303150653	345.678927334241	342.113504775739	478.021868320445	408.168449765758	377.735959866077	299.500703555727	336.325609954973	327.174413369407	310.56549295874	358.965343618836	357.571677905201	286.237955287016	373.588862427321	361.289803278697	314.012615343465	342.233902674065	368.005000525631	349.542321668023	360.043527527424	310.234875262012	255.826894127594	389.880759321414	381.509994213351	382.107055893328	348.365728501305	311.176526450292	286.026685892671	379.463925470613	358.379692063241	327.734883356891	400.032901514139	396.695641012933	343.459788847885	350.166678734084	320.947604159818	426.648441412561	382.233971670708	371.257165336555	295.548440750656
FBgn0011606	CG8590	Klp3A	Kinesin-like protein at 3A	31240	0.33143726167952	0.0572696458633959	28	10	22.9072558363983	158.451908757464	254.412085744108	88.5885757246728	65.629094580911	81.7227595260012	87.5117441835289	57.6090774462483	70.046572966979	129.870258252431	70.0395212245848	90.5594571465192	113.404587379325	464.799150911269	202.488266947441	279.422444099477	468.379837176558	307.668079780987	176.950106453236	369.400382677523	164.954269749964	148.291952739057	98.5408303793805	169.283587070836	91.9283308686667	79.4990935390179	103.406363784062	135.263503787243	112.394540339249	129.129175828953	101.473237335526	77.1531845622851	78.5718523551524	130.830133267824	127.86834543256	104.035137201292	92.1335959365816	71.7279371316402	130.319888022997	94.6038838555974	71.7145817840473	88.2556816015012	139.424270720429	92.9244907967471	104.963996328997	106.66211035314	158.202393830376	109.905967360705	121.221040151636
FBgn0003068	CG2647	per	period	31251	0.0120317331478046	2.63798701298701e-05	24	12	2888.53227766517	829.159303360976	1252.55845699103	2864.36394843109	4251.90461940591	3796.39364707151	1301.88704360702	784.923680205133	1202.86873577778	3810.64473891649	4742.35338872269	4240.19502683813	1191.46591803594	681.705421336528	1416.50984949779	5095.69493116741	6254.00566732223	4310.01307151405	1234.13671184476	748.192300507865	1505.07964138321	5547.15362745982	6270.87855743947	4526.34772409537	1177.77485291143	789.173928545861	1920.11424516679	5442.68197417183	6951.31657115117	4883.35681924209	1837.95187624629	807.53666508525	1723.34262832301	5604.92904269615	7171.70255524506	4779.11411518433	1708.59690971944	773.967579694634	1897.78336933489	6010.72533496813	6878.99714956666	4393.67717993453	1138.0647788887	780.79236779218	1947.88954725927	6826.37506260097	6065.84077820765	4357.29563512716	1119.85151378178
FBgn0024997	CG2681	CG2681	uncharacterized protein	31258	0.578493546807244	0.15763918951419	24	20	131.510690658342	700.01014485318	516.802250832109	679.179080555825	929.566192096838	951.884414933537	654.539894852148	723.199668655581	491.131143791462	811.060709602278	1178.24549414906	1072.62645909099	545.490420305613	595.156613925464	373.19586419461	653.380026472131	884.144318194516	901.724602701048	484.807179415243	650.102933356206	350.399753133463	775.084101816348	911.773397576246	719.17121218684	433.246391024607	540.98163652161	290.957121627703	259.813066680446	457.198130193555	603.414953716427	450.198165643531	512.297145493573	297.700018367855	289.695295093039	519.528080655125	702.237176108718	474.419262658517	497.467951074279	245.254789265501	441.766350504263	562.511250868621	789.751872475289	413.738689536232	524.683405352365	275.530490363617	387.957283735441	543.62164859834	708.763679278877	322.101620974347
FBgn0024991	CG2694	CG2694	uncharacterized protein	31260	0.0656745775894712	0.00193362193362193	28	16	27.9338623591465	271.321761571	303.167015067892	293.326617399472	246.378076377518	335.249047600982	276.920724745139	281.872986076286	300.31461743314	276.497969182595	282.417424292681	305.889721917131	291.406724531683	242.550361510019	256.061395870754	262.690561219269	219.746487485918	265.108806497161	248.271833033877	241.049402255672	307.368204503038	231.921716783757	210.076055973624	245.40439467987	262.132270199762	232.680273772735	221.005757891426	243.742155339388	268.603901488713	301.301410267556	270.118899386119	230.430844559358	209.52493961374	263.736935317677	261.777715058784	291.66993822505	277.775916107306	251.047779960741	243.444790820737	284.656329101217	199.456180586881	256.578373315704	256.177928315584	213.046393534006	248.280222085897	236.329773919703	213.413967516145	255.293388751244	244.751052496637
FBgn0000928	CG2706	fs(1)Yb	female sterile (1) Yb	31262	0.578493546807244	0.15763918951419	24	16	20.440808222281	13.023444555408	16.8426119482162	15.7490801288307	8.60709437126702	18.5733544377275	10.7891191459145	8.2298682066069	10.4667292939164	2.51361790165995	19.2043848519023	22.1367561913714	14.355011060674	24.5755872895614	26.3325548945102	20.9148536002603	36.108577755902	39.0126671768398	13.542099983666	29.2181093643239	28.6876990869502	19.8297378662692	19.491592822295	21.5864976801737	19.1138113687327	31.0240365030314	24.3309091256616	20.0886391763232	63.8172390061837	55.2250563293634	55.7388205082467	47.3206198648682	34.0478026872327	32.1883661214488	71.4854529583602	64.0930755972243	45.3792338195104	20.8242398124117	28.9599751162215	20.2722608261994	31.3751295305207	20.0167525281755	20.4035518127457	26.06418644299	24.222460691307	23.0055532134224	26.5440258104658	16.4426250382157	26.5531802236917
FBgn0040384	CG32795	CG32795	uncharacterized protein	31270	0.0975970303608865	0.00432043650793651	28	0	156.891641544654	1793.97948750745	1662.98631657125	2004.07044639371	1777.36498766664	1723.60729182112	2178.20327645852	1928.87536092349	1593.35825174312	1842.48192191674	1699.02322454477	1584.79050006409	1818.7799013874	1773.71630002921	1659.85897748844	1837.16074024686	1735.27507958364	1628.77885463306	1649.42777801052	1907.525139928	1607.53570955089	1645.86824290034	1782.39787697209	1449.70373894219	1928.6745852545	1568.65284568452	1451.74424449781	1317.8147299668	1345.87699575728	1146.73205201561	1412.05011954225	1580.0972198356	1494.61123591134	1424.59478447186	1249.48517072289	1227.05728788309	1365.50239947799	1698.33244692335	1548.45366949547	1607.42134801073	1548.58675039927	1473.96086798383	1694.62833111415	1839.22498247708	1596.66386723532	1490.13242405122	1489.65072848334	1456.47041785879	1692.47661773618
FBgn0024980	CG2715	Syx4	Syntaxin 4	31269	0.0656745775894712	0.00193362193362193	24	4	176.214412257976	1109.16336130225	800.467294170487	679.179080555825	512.122115090387	578.559990735213	780.412951554484	1048.27946281655	818.015150970698	577.294244747902	488.017309177752	632.909983835117	1000.54427092898	965.927430859281	813.585144326936	617.406478279683	515.836825084315	523.124400780352	631.964665904414	1000.72024572809	760.224025804181	556.956985287387	525.190139934061	555.56828240026	641.677953093168	895.819054025031	702.555001003478	728.547980794654	516.252888676889	466.164446074332	604.551822435599	837.369229782667	855.560170089438	629.230640954773	469.186212374589	455.153725255651	611.932092414609	978.739271183349	777.394332026072	639.420893559707	487.435048063446	544.091727811317	680.118393758189	1002.90456530636	732.729435912038	590.824434799257	497.965924204339	490.682547193069	727.326240909817
FBgn0000092	CG2650	CG2650	uncharacterized protein	31252	0.0975970303608865	0.00432043650793651	24	16	22.0017077745753	15.194018647976	17.7290652086487	25.5922552093499	29.0489435030262	34.360705709796	10.7891191459145	15.4310028873879	17.712926497397	18.4331979455063	39.5384394009753	29.1802695249895	11.4840088485392	28.8496024703546	32.6886888345644	17.5684770242186	42.2986196569138	35.4660610698544	17.1533266459769	40.6966523288797	32.7859418136574	17.2432503184949	54.143313395264	37.4923380760912	31.8563522812211	32.9630387844708	32.4412121675488	45.5342487996659	63.8172390061837	90.1467831258726	48.5928178789843	39.0909468448911	31.428740942061	31.1500317304343	67.4581034959174	70.595271672305	51.5673111585345	32.3932619304182	36.1999688952769	27.0296811015992	50.4243153169082	41.8532098316397	18.1364905002184	32.8635394281179	42.3893062097873	44.9653994625983	47.7792464588385	34.6160527120331	20.7807497402805
FBgn0011276	CG2655	HLH3B	Helix loop helix protein 3B	31249	0.74964809611064	0.247873827561328	24	16	10.4315643321506	23.876315018248	44.3226630216217	13.7804451127269	22.5936227245759	33.4320379879096	23.9758203242545	22.632137568169	25.7642567234865	27.6497969182595	30.5010818236095	40.2486476206752	25.8390199092133	29.918106265553	25.4245357602168	30.1173891843748	16.5067784026981	19.5063335884199	19.8617466427101	34.4356288936674	43.0315486304253	23.2783879299682	40.0660519124953	15.9058403959175	22.7545373437294	26.1765307994327	20.275757604718	21.4278817880781	40.9573324965059	33.2974604338809	34.3008126204595	20.5741825499427	24.4445762882696	19.7283534292751	49.3350309149246	39.0131764504843	33.6906432902425	18.5104353888104	31.6749727833673	15.2041956196496	25.772427828642	28.2054240169746	20.4035518127457	27.1974119405114	25.2317298867782	24.0512601776689	25.4822647780472	31.1544474408298	17.3172914502337
